latitude,longitude,year
23.0,-102.0,1995
,,1995
42.732,-97.962,1995
23.0,-102.0,1995
,,1995
56.502,-1.382,1995
40.83,-98.58,1995
,,1995
42.732,-97.962,1995
42.5,12.5,1995
,,1995
56.502,-1.382,1995
60.0,-106.0,1995
,,1995
42.732,-97.962,1995
51.0,10.0,1995
,,1995
15.902,101.618,1995
40.83,-98.58,1995
,,1995
25.622,44.738,1995
51.0,10.0,1995
,,1995
40.83,-96.58,1996
36.0,128.0,1996
,,1996
14.0,103.0,1996
35.0,136.0,1996
,,1996
40.83,-96.58,1996
35.0,136.0,1996
,,1996
40.83,-96.58,1996
23.0,-102.0,1996
,,1996
4.0,-71.25,1996
-13.0,-53.0,1996
,,1996
40.83,-96.58,1996
36.0,128.0,1996
,,1996
14.0,103.0,1996
36.0,128.0,1996
,,1996
40.83,-96.58,1996
35.0,136.0,1996
,,1996
60.0,-104.0,1996
40.83,-98.58,1996
,,1996
66.42,96.25,1996
35.0,136.0,1996
,,1996
14.0,103.0,1996
35.84,103.45,1996
,,1996
4.0,-71.25,1996
40.83,-98.58,1996
,,1996
40.83,-96.58,1996
23.72,44.12,1996
,,1996
40.83,-96.58,1996
23.72,44.12,1996
,,1996
4.0,-71.25,1996
40.83,-98.58,1996
,,1996
40.83,-96.58,1996
35.0,136.0,1996
,,1996
14.0,103.0,1996
35.0,136.0,1996
,,1996
14.0,103.0,1996
35.0,136.0,1996
,,1996
40.83,-96.58,1996
24.0,121.0,1996
,,1996
24.0,123.0,1996
14.0,101.0,1996
,,1996
40.83,-96.58,1996
4.0,-73.25,1996
,,1996
14.0,103.0,1996
40.83,-98.58,1996
,,1996
4.0,-71.25,1996
40.83,-98.58,1996
,,1996
23.0,-100.0,1996
40.83,-98.58,1996
,,1996
4.0,-71.25,1996
40.83,-98.58,1996
,,1996
4.0,-71.25,1996
23.72,44.12,1996
,,1996
14.0,103.0,1996
35.0,136.0,1996
,,1996
40.83,-96.58,1996
24.0,121.0,1996
,,1996
35.84,105.45,1996
14.0,101.0,1996
,,1996
40.83,-96.58,1996
4.0,-73.25,1996
,,1996
14.0,103.0,1996
52.32,5.55,1996
,,1996
40.83,-96.58,1996
23.0,-102.0,1996
,,1996
40.83,-96.58,1996
14.0,101.0,1996
,,1996
40.83,-96.58,1996
14.0,101.0,1996
,,1996
60.0,-104.0,1996
40.83,-98.58,1996
,,1996
47.0,4.0,1996
42.5,12.5,1996
,,1996
40.83,-96.58,1996
14.0,101.0,1996
,,1996
14.0,103.0,1996
40.83,-98.58,1996
,,1996
40.83,-96.58,1996
24.0,121.0,1996
,,1996
40.83,-96.58,1996
52.32,5.55,1996
,,1996
40.83,-96.58,1996
36.0,128.0,1996
,,1996
22.8,82.0,1996
14.0,101.0,1996
,,1996
14.0,103.0,1996
40.83,-98.58,1996
,,1996
9.0,10.0,1996
52.32,5.55,1996
,,1996
4.0,-71.25,1996
-13.0,-53.0,1996
,,1996
40.83,-96.58,1996
14.0,101.0,1996
,,1996
40.83,-96.58,1996
35.84,103.45,1996
,,1996
47.0,4.0,1996
50.64,4.67,1996
,,1996
-1.0,117.0,1996
40.83,-98.58,1996
,,1996
40.83,-96.58,1996
23.0,-102.0,1996
,,1996
40.83,-96.58,1996
35.0,136.0,1996
,,1996
-25.5,137.0,1996
-1.0,115.0,1996
,,1996
4.0,-71.25,1996
40.83,-98.58,1996
,,1996
9.0,10.0,1996
40.83,-98.58,1996
,,1996
60.0,-104.0,1996
40.83,-98.58,1996
,,1996
9.0,10.0,1996
51.0,10.0,1996
,,1996
60.0,-104.0,1996
24.0,121.0,1996
,,1996
66.42,96.25,1996
65.0,27.0,1996
,,1996
40.83,-96.58,1996
4.0,-73.25,1996
,,1996
60.0,-104.0,1996
40.83,-98.58,1996
,,1996
14.0,103.0,1996
35.0,136.0,1996
,,1996
14.0,103.0,1996
42.5,12.5,1996
,,1996
14.0,103.0,1996
35.0,136.0,1996
,,1996
9.0,10.0,1996
47.0,2.0,1996
,,1996
40.83,-96.58,1996
35.0,136.0,1996
,,1996
52.32,7.55,1996
51.0,10.0,1996
,,1996
40.83,-96.58,1996
35.84,103.45,1996
,,1996
51.0,12.0,1996
23.72,44.12,1996
,,1996
14.0,103.0,1996
36.0,128.0,1996
,,1996
14.0,103.0,1996
24.0,121.0,1996
,,1996
60.0,-104.0,1996
35.0,136.0,1996
,,1996
-25.5,137.0,1996
14.0,101.0,1996
,,1996
40.83,-96.58,1996
14.0,101.0,1996
,,1996
40.83,-96.58,1996
40.2,-3.5,1996
,,1996
40.83,-96.58,1996
4.0,-73.25,1996
,,1996
40.83,-96.58,1996
35.0,136.0,1996
,,1996
4.0,-71.25,1996
52.32,5.55,1996
,,1996
-25.5,137.0,1996
14.0,101.0,1996
,,1996
23.72,46.12,1996
42.5,12.5,1996
,,1996
47.0,4.0,1996
42.5,12.5,1996
,,1996
4.0,-71.25,1996
40.83,-98.58,1996
,,1996
-1.0,117.0,1996
40.83,-98.58,1996
,,1996
9.0,10.0,1996
52.32,5.55,1996
,,1996
-25.5,137.0,1996
-1.0,115.0,1996
,,1996
14.0,103.0,1996
35.0,136.0,1996
,,1996
49.0,34.0,1996
39.0,36.0,1996
,,1996
4.0,-71.25,1996
51.0,10.0,1996
,,1996
40.83,-96.58,1996
52.32,5.55,1996
,,1996
40.83,-96.58,1996
-1.0,115.0,1996
,,1996
49.0,34.0,1996
47.0,2.0,1996
,,1996
-25.5,137.0,1996
-1.0,115.0,1996
,,1996
40.83,-96.58,1996
51.0,10.0,1996
,,1996
66.42,96.25,1996
39.0,36.0,1996
,,1996
40.83,-96.58,1996
35.84,103.45,1996
,,1996
40.83,-96.58,1996
14.0,101.0,1996
,,1996
40.83,-96.58,1996
35.0,136.0,1996
,,1996
-1.0,117.0,1996
40.83,-98.58,1996
,,1996
40.83,-96.58,1996
4.0,-73.25,1996
,,1996
9.0,10.0,1996
40.83,-98.58,1996
,,1996
47.0,4.0,1996
54.6,-2.0,1996
,,1996
58.8244,-107.618,1996
40.83,-98.58,1996
,,1996
2.8244,-74.868,1996
40.83,-98.58,1996
,,1996
22.5444,42.502,1996
35.0,136.0,1996
,,1996
21.8244,-103.618,1996
40.83,-98.58,1996
,,1996
58.8244,-107.618,1996
40.83,-98.58,1996
,,1996
22.5444,42.502,1996
36.0,128.0,1996
,,1996
22.5444,42.502,1996
40.83,-98.58,1996
,,1996
7.8244,6.382,1996
40.83,-98.58,1996
,,1996
65.2444,92.632,1996
51.0,10.0,1996
,,1996
53.4244,-3.618,1996
40.83,-98.58,1996
,,1996
22.5444,42.502,1996
42.5,12.5,1996
,,1996
22.5444,42.502,1996
47.0,2.0,1996
,,1996
63.8244,9.382,1996
54.6,-2.0,1996
,,1996
22.5444,42.502,1996
52.32,5.55,1996
,,1996
22.5444,42.502,1996
22.8,80.0,1996
,,1996
7.8244,6.382,1996
42.5,12.5,1996
,,1996
53.4244,-3.618,1996
47.0,2.0,1996
,,1996
22.5444,42.502,1996
35.0,136.0,1996
,,1996
-2.1756,113.382,1996
35.0,136.0,1996
,,1996
12.8244,99.382,1996
35.0,136.0,1996
,,1996
65.2444,92.632,1996
42.5,12.5,1996
,,1996
53.4244,-3.618,1996
51.0,10.0,1996
,,1996
65.2444,92.632,1996
47.0,2.0,1996
,,1996
2.8244,-74.868,1996
-13.0,-53.0,1996
,,1996
22.5444,42.502,1996
39.0,36.0,1996
,,1996
22.5444,42.502,1996
40.2,-3.5,1996
,,1996
63.8244,9.382,1996
52.32,5.55,1996
,,1996
7.8244,6.382,1996
40.2,-3.5,1996
,,1996
12.8244,99.382,1996
-25.5,135.0,1996
,,1996
53.4244,-3.618,1996
52.32,5.55,1996
,,1996
65.2444,92.632,1996
52.0,19.0,1996
,,1996
7.8244,6.382,1996
51.0,10.0,1996
,,1996
-2.1756,113.382,1996
24.0,121.0,1996
,,1996
21.8244,-103.618,1996
4.0,-73.25,1996
,,1996
65.2444,92.632,1996
49.5,16.0,1996
,,1996
63.8244,9.382,1996
40.83,-98.58,1996
,,1996
7.8244,6.382,1996
47.0,2.0,1996
,,1996
63.8244,9.382,1996
47.0,2.0,1996
,,1996
34.6644,101.832,1996
35.0,136.0,1996
,,1996
22.5444,42.502,1996
51.0,10.0,1996
,,1996
12.8244,99.382,1996
35.0,136.0,1996
,,1996
22.5444,42.502,1996
38.5,23.0,1996
,,1996
65.2444,92.632,1996
42.75,25.5,1996
,,1996
-2.1756,113.382,1996
14.0,101.0,1996
,,1996
65.2444,92.632,1996
40.2,-3.5,1996
,,1996
12.8244,99.382,1996
36.0,128.0,1996
,,1996
-2.1756,113.382,1996
35.84,103.45,1996
,,1996
63.8244,9.382,1996
60.0,-106.0,1996
,,1996
63.8244,9.382,1996
51.0,10.0,1996
,,1996
22.5444,42.502,1996
24.0,121.0,1996
,,1996
-2.1756,113.382,1996
-25.5,135.0,1996
,,1996
22.5444,42.502,1996
35.84,103.45,1996
,,1996
63.8244,9.382,1996
60.5,14.0,1996
,,1996
-26.6756,133.382,1996
35.0,136.0,1996
,,1996
-2.1756,113.382,1996
36.0,128.0,1996
,,1996
65.2444,92.632,1996
47.0,2.0,1996
,,1996
-14.1756,-54.618,1996
35.0,136.0,1996
,,1996
7.8244,6.382,1996
22.8,80.0,1996
,,1996
65.2444,92.632,1996
52.32,5.55,1996
,,1996
22.5444,42.502,1996
-25.5,135.0,1996
,,1996
2.8244,-74.868,1996
35.0,136.0,1996
,,1996
51.1444,3.932,1996
50.64,4.67,1996
,,1996
65.2444,92.632,1996
47.0,2.0,1996
,,1996
65.2444,92.632,1996
47.0,19.0,1996
,,1996
22.5444,42.502,1996
38.7,-9.18,1996
,,1996
7.8244,6.382,1996
52.32,5.55,1996
,,1996
53.4244,-3.618,1996
60.0,-106.0,1996
,,1996
21.8244,-103.618,1996
35.0,136.0,1996
,,1996
22.5444,42.502,1996
54.6,-2.0,1996
,,1996
-2.1756,113.382,1996
40.83,-98.58,1996
,,1996
63.8244,9.382,1996
47.0,2.0,1996
,,1996
12.8244,99.382,1996
35.0,136.0,1996
,,1996
2.8244,-74.868,1996
51.0,10.0,1996
,,1996
21.8244,-103.618,1996
40.2,-3.5,1996
,,1996
22.5444,42.502,1996
35.0,136.0,1996
,,1996
65.2444,92.632,1996
49.5,16.0,1996
,,1996
2.8244,-74.868,1996
36.0,128.0,1996
,,1996
53.4244,-3.618,1996
65.0,27.0,1996
,,1996
-26.6756,133.382,1996
22.8,80.0,1996
,,1996
-26.6756,133.382,1996
35.0,136.0,1996
,,1996
-14.1756,-54.618,1996
51.0,10.0,1996
,,1996
-26.6756,133.382,1996
35.0,136.0,1996
,,1996
12.8244,99.382,1996
35.0,136.0,1996
,,1996
22.5444,42.502,1996
60.0,-106.0,1996
,,1996
63.8244,9.382,1996
47.0,2.0,1996
,,1996
2.8244,-74.868,1996
60.0,-106.0,1996
,,1996
65.2444,92.632,1996
65.0,27.0,1996
,,1996
65.2444,92.632,1996
38.5,23.0,1996
,,1996
22.5444,42.502,1996
40.2,-3.5,1996
,,1996
39.6544,-100.198,1996
42.5,12.5,1996
,,1996
34.6644,101.832,1996
40.83,-98.58,1996
,,1996
51.1444,3.932,1996
50.64,4.67,1996
,,1996
-26.6756,133.382,1996
35.0,136.0,1996
,,1996
22.5444,42.502,1996
60.5,14.0,1996
,,1996
63.8244,9.382,1996
50.64,4.67,1996
,,1996
7.8244,6.382,1996
60.0,-106.0,1996
,,1996
65.2444,92.632,1996
47.0,2.0,1996
,,1996
-26.6756,133.382,1996
36.0,128.0,1996
,,1996
7.8244,6.382,1996
46.8,8.23,1996
,,1996
-26.6756,133.382,1996
14.0,101.0,1996
,,1996
51.8156,3.052,1996
54.6,-2.0,1996
,,1996
42.0056,-100.198,1996
60.0,-106.0,1996
,,1996
61.1756,-107.618,1996
40.83,-98.58,1996
,,1996
42.0056,-100.198,1996
23.0,-102.0,1996
,,1996
36.1756,134.382,1996
40.83,-98.58,1996
,,1996
37.0156,101.832,1996
14.0,101.0,1996
,,1996
36.1756,134.382,1996
14.0,101.0,1996
,,1996
52.1756,8.382,1996
50.64,4.67,1996
,,1996
42.0056,-100.198,1996
23.0,-102.0,1996
,,1996
42.0056,-100.198,1996
14.0,101.0,1996
,,1996
36.1756,134.382,1996
14.0,101.0,1996
,,1996
36.1756,134.382,1996
40.83,-98.58,1996
,,1996
36.1756,134.382,1996
14.0,101.0,1996
,,1996
42.0056,-100.198,1996
35.0,136.0,1996
,,1996
24.1756,-103.618,1996
40.83,-98.58,1996
,,1996
15.1756,99.382,1996
35.0,136.0,1996
,,1996
52.1756,8.382,1996
54.6,-2.0,1996
,,1996
42.0056,-100.198,1996
35.0,136.0,1996
,,1996
42.0056,-100.198,1996
23.0,-102.0,1996
,,1996
61.1756,-107.618,1996
40.83,-98.58,1996
,,1996
42.0056,-100.198,1996
60.0,-106.0,1996
,,1996
52.1756,8.382,1996
35.0,136.0,1996
,,1996
61.1756,-107.618,1996
40.83,-98.58,1996
,,1996
43.6756,10.882,1996
14.0,101.0,1996
,,1996
52.1756,8.382,1996
40.83,-98.58,1996
,,1996
48.1756,0.382,1996
51.0,10.0,1996
,,1996
15.1756,99.382,1996
35.84,103.45,1996
,,1996
36.1756,134.382,1996
40.83,-98.58,1996
,,1996
52.1756,8.382,1996
47.0,2.0,1996
,,1996
5.1756,-74.868,1996
40.83,-98.58,1996
,,1996
42.0056,-100.198,1996
54.6,-2.0,1996
,,1996
42.0056,-100.198,1996
35.0,136.0,1996
,,1996
15.1756,99.382,1996
35.0,136.0,1996
,,1996
48.1756,0.382,1996
40.2,-3.5,1996
,,1996
42.0056,-100.198,1996
35.0,136.0,1996
,,1996
42.0056,-100.198,1996
36.0,128.0,1996
,,1996
24.1756,-103.618,1996
40.83,-98.58,1996
,,1996
41.3756,-5.118,1996
47.0,2.0,1996
,,1996
61.1756,-107.618,1996
40.83,-98.58,1996
,,1996
36.1756,134.382,1996
14.0,101.0,1996
,,1996
36.1756,134.382,1996
36.0,128.0,1996
,,1996
48.1756,0.382,1996
54.6,-2.0,1996
,,1996
42.0056,-100.198,1996
35.0,136.0,1996
,,1996
15.1756,99.382,1996
24.0,121.0,1996
,,1996
0.1756,113.382,1996
35.0,136.0,1996
,,1996
61.1756,-107.618,1996
40.83,-98.58,1996
,,1996
37.0156,101.832,1996
14.0,101.0,1996
,,1996
67.5956,92.632,1996
24.0,121.0,1996
,,1996
51.8156,3.052,1996
51.0,10.0,1996
,,1996
36.1756,134.382,1996
24.0,121.0,1996
,,1996
42.0056,-100.198,1996
60.0,-106.0,1996
,,1996
36.1756,134.382,1996
40.83,-98.58,1996
,,1996
36.1756,134.382,1996
24.0,121.0,1996
,,1996
36.1756,134.382,1996
14.0,101.0,1996
,,1996
15.1756,99.382,1996
54.6,-2.0,1996
,,1996
42.0056,-100.198,1996
23.0,-102.0,1996
,,1996
48.1756,0.382,1996
54.6,-2.0,1996
,,1996
36.1756,134.382,1996
14.0,101.0,1996
,,1996
42.0056,-100.198,1996
4.0,-73.25,1996
,,1996
15.1756,99.382,1996
24.0,121.0,1996
,,1996
48.1756,0.382,1996
40.83,-98.58,1996
,,1996
52.1756,8.382,1996
47.0,2.0,1996
,,1996
61.1756,-107.618,1996
35.0,136.0,1996
,,1996
48.1756,0.382,1996
50.64,4.67,1996
,,1996
36.1756,134.382,1996
40.83,-98.58,1996
,,1996
36.1756,134.382,1996
14.0,101.0,1996
,,1996
42.0056,-100.198,1996
46.8,8.23,1996
,,1996
61.1756,-107.618,1996
40.83,-98.58,1996
,,1996
42.0056,-100.198,1996
35.0,136.0,1996
,,1996
42.0056,-100.198,1996
60.0,-106.0,1996
,,1996
61.1756,-107.618,1996
40.83,-98.58,1996
,,1996
52.1756,8.382,1996
60.5,14.0,1996
,,1996
37.1756,126.382,1996
14.0,101.0,1996
,,1996
15.1756,99.382,1996
40.83,-98.58,1996
,,1996
37.1756,126.382,1996
14.0,101.0,1996
,,1996
37.0156,101.832,1996
14.0,101.0,1996
,,1996
55.7756,-3.618,1996
40.83,-98.58,1996
,,1996
52.1756,8.382,1996
40.2,-3.5,1996
,,1996
36.1756,134.382,1996
14.0,101.0,1996
,,1996
55.7756,-3.618,1996
51.0,10.0,1996
,,1996
15.1756,99.382,1996
35.0,136.0,1996
,,1996
36.1756,134.382,1996
24.0,121.0,1996
,,1996
37.1756,126.382,1996
14.0,101.0,1996
,,1996
42.0056,-100.198,1996
60.0,-106.0,1996
,,1996
25.1756,119.382,1996
35.0,136.0,1996
,,1996
61.1756,-107.618,1996
40.83,-98.58,1996
,,1996
42.0056,-100.198,1996
14.0,101.0,1996
,,1996
24.1756,-103.618,1996
40.83,-98.58,1996
,,1996
42.0056,-100.198,1996
47.0,2.0,1996
,,1996
36.1756,134.382,1996
14.0,101.0,1996
,,1996
61.1756,-107.618,1996
40.83,-98.58,1996
,,1996
5.1756,-74.868,1996
-13.0,-53.0,1996
,,1996
61.6756,12.382,1996
50.64,4.67,1996
,,1996
36.1756,134.382,1996
23.72,44.12,1996
,,1996
41.3756,-5.118,1996
51.0,10.0,1996
,,1996
37.1756,126.382,1996
24.0,121.0,1996
,,1996
42.0056,-100.198,1996
54.6,-2.0,1996
,,1996
42.0056,-100.198,1996
24.0,121.0,1996
,,1996
15.1756,99.382,1996
40.83,-98.58,1996
,,1996
55.7756,-3.618,1996
50.64,4.67,1996
,,1996
38.928,-97.962,1996
36.0,128.0,1996
,,1996
12.098,101.618,1996
40.83,-98.58,1996
,,1996
12.098,101.618,1996
40.83,-98.58,1996
,,1996
12.098,101.618,1996
35.0,136.0,1996
,,1996
12.098,101.618,1996
36.0,128.0,1996
,,1996
12.098,101.618,1996
40.83,-98.58,1996
,,1996
12.098,101.618,1996
36.0,128.0,1996
,,1996
12.098,101.618,1996
36.0,128.0,1996
,,1996
12.098,101.618,1996
40.83,-98.58,1996
,,1996
12.098,101.618,1996
40.83,-98.58,1996
,,1996
12.098,101.618,1996
51.0,10.0,1996
,,1996
12.098,101.618,1996
51.0,10.0,1996
,,1996
12.098,101.618,1996
40.83,-98.58,1996
,,1996
12.098,101.618,1996
36.0,128.0,1996
,,1996
45.098,2.618,1996
40.83,-98.58,1996
,,1996
12.098,101.618,1996
54.6,-2.0,1996
,,1996
12.098,101.618,1996
40.83,-98.58,1996
,,1996
12.098,101.618,1996
40.83,-98.58,1996
,,1996
38.928,-97.962,1996
51.0,10.0,1996
,,1996
12.098,101.618,1996
54.6,-2.0,1996
,,1996
12.098,101.618,1996
40.83,-98.58,1996
,,1996
12.098,101.618,1996
36.0,128.0,1996
,,1996
12.098,101.618,1996
36.0,128.0,1996
,,1996
38.298,-2.882,1996
40.83,-98.58,1996
,,1996
45.098,2.618,1996
40.83,-98.58,1996
,,1996
40.598,13.118,1996
40.83,-98.58,1996
,,1996
38.928,-97.962,1996
51.0,10.0,1996
,,1996
2.098,-72.632,1996
40.83,-98.58,1996
,,1996
12.098,101.618,1996
-29.0,24.0,1996
,,1996
12.098,101.618,1996
36.0,128.0,1996
,,1996
12.098,101.618,1996
40.83,-98.58,1996
,,1996
12.098,101.618,1996
40.83,-98.58,1996
,,1996
12.098,101.618,1996
40.83,-98.58,1996
,,1996
38.298,-2.882,1996
40.83,-98.58,1996
,,1996
38.928,-97.962,1996
51.0,10.0,1996
,,1996
12.098,101.618,1996
40.83,-98.58,1996
,,1996
12.098,101.618,1996
53.0,-8.0,1996
,,1996
40.598,13.118,1996
40.83,-98.58,1996
,,1996
12.098,101.618,1996
40.83,-98.58,1996
,,1996
2.098,-72.632,1996
40.83,-98.58,1996
,,1996
49.098,10.618,1996
35.0,136.0,1996
,,1996
38.928,-97.962,1996
51.0,10.0,1996
,,1996
38.928,-97.962,1996
47.0,2.0,1996
,,1996
38.928,-97.962,1996
51.0,10.0,1996
,,1996
38.928,-97.962,1996
47.0,2.0,1996
,,1996
12.098,101.618,1996
47.0,2.0,1996
,,1996
12.098,101.618,1996
47.0,2.0,1996
,,1996
45.098,2.618,1996
40.83,-98.58,1996
,,1996
33.938,104.068,1996
40.83,-98.58,1996
,,1996
38.928,-97.962,1996
51.0,10.0,1996
,,1996
12.098,101.618,1996
35.84,103.45,1996
,,1996
52.698,-1.382,1996
40.83,-98.58,1996
,,1996
12.098,101.618,1996
35.84,103.45,1996
,,1996
12.098,101.618,1996
40.83,-98.58,1996
,,1996
38.928,-97.962,1996
47.0,2.0,1996
,,1996
12.098,101.618,1996
36.0,128.0,1996
,,1996
52.698,-1.382,1996
40.83,-98.58,1996
,,1996
45.098,2.618,1996
40.83,-98.58,1996
,,1996
12.098,101.618,1996
47.0,2.0,1996
,,1996
38.298,-2.882,1996
40.83,-98.58,1996
,,1996
38.928,-97.962,1996
51.0,10.0,1996
,,1996
38.928,-97.962,1996
51.0,10.0,1996
,,1996
49.098,10.618,1996
40.83,-98.58,1996
,,1996
12.098,101.618,1996
52.32,5.55,1996
,,1996
12.098,101.618,1996
66.42,94.25,1996
,,1996
40.598,13.118,1996
40.83,-98.58,1996
,,1996
34.098,128.618,1996
40.83,-98.58,1996
,,1996
2.098,-72.632,1996
40.83,-98.58,1996
,,1996
12.098,101.618,1996
35.84,103.45,1996
,,1996
38.928,-97.962,1996
51.0,10.0,1996
,,1996
38.298,-2.882,1996
40.83,-98.58,1996
,,1996
45.098,2.618,1996
40.83,-98.58,1996
,,1996
52.698,-1.382,1996
40.83,-98.58,1996
,,1996
12.098,101.618,1996
51.0,10.0,1996
,,1996
12.098,101.618,1996
42.5,12.5,1996
,,1996
50.418,6.168,1996
35.0,136.0,1996
,,1996
12.098,101.618,1996
40.83,-98.58,1996
,,1996
12.098,101.618,1996
47.0,2.0,1996
,,1996
40.598,13.118,1996
14.0,101.0,1996
,,1996
38.928,-97.962,1996
51.0,10.0,1996
,,1996
40.598,13.118,1996
40.83,-98.58,1996
,,1996
12.098,101.618,1996
52.32,5.55,1996
,,1996
38.928,-97.962,1996
36.0,128.0,1996
,,1996
2.098,-72.632,1996
40.83,-98.58,1996
,,1996
45.098,2.618,1996
40.83,-98.58,1996
,,1996
12.098,101.618,1996
40.83,-98.58,1996
,,1996
45.098,2.618,1996
40.83,-98.58,1996
,,1996
38.928,-97.962,1996
51.0,10.0,1996
,,1996
38.928,-97.962,1996
51.0,10.0,1996
,,1996
12.098,101.618,1996
51.0,10.0,1996
,,1996
45.098,2.618,1996
40.83,-98.58,1996
,,1996
52.698,-1.382,1996
35.0,136.0,1996
,,1996
45.098,2.618,1996
35.84,103.45,1996
,,1996
12.098,101.618,1996
40.83,-98.58,1996
,,1996
38.928,-97.962,1996
47.0,2.0,1996
,,1996
38.928,-97.962,1996
54.6,-2.0,1996
,,1996
49.098,10.618,1996
35.0,136.0,1996
,,1996
12.098,101.618,1996
60.0,-106.0,1996
,,1996
49.098,10.618,1996
40.83,-98.58,1996
,,1996
38.928,-97.962,1996
35.0,136.0,1996
,,1996
56.502,-1.382,1996
40.83,-98.58,1996
,,1996
42.732,-97.962,1996
51.0,10.0,1996
,,1996
42.732,-97.962,1996
54.6,-2.0,1996
,,1996
15.902,101.618,1996
35.0,136.0,1996
,,1996
42.732,-97.962,1996
35.0,136.0,1996
,,1996
56.502,-1.382,1996
40.83,-98.58,1996
,,1996
56.502,-1.382,1996
40.83,-98.58,1996
,,1996
5.902,-72.632,1996
40.83,-98.58,1996
,,1996
42.732,-97.962,1996
51.0,10.0,1996
,,1996
56.502,-1.382,1996
40.83,-98.58,1996
,,1996
42.732,-97.962,1996
35.0,136.0,1996
,,1996
15.902,101.618,1996
35.84,103.45,1996
,,1996
15.902,101.618,1996
49.77,6.13,1996
,,1996
15.902,101.618,1996
40.83,-98.58,1996
,,1996
56.502,-1.382,1996
40.83,-98.58,1996
,,1996
42.732,-97.962,1996
47.0,2.0,1996
,,1996
25.622,44.738,1996
35.84,103.45,1996
,,1996
15.902,101.618,1996
51.0,10.0,1996
,,1996
66.902,11.618,1996
35.0,136.0,1996
,,1996
42.732,-97.962,1996
51.0,10.0,1996
,,1996
42.732,-97.962,1996
14.0,101.0,1996
,,1996
52.902,10.618,1996
40.83,-98.58,1996
,,1996
42.732,-97.962,1996
35.84,103.45,1996
,,1996
15.902,101.618,1996
40.83,-98.58,1996
,,1996
48.702,8.848,1996
40.83,-98.58,1996
,,1996
15.902,101.618,1996
35.84,103.45,1996
,,1996
15.902,101.618,1996
-29.0,24.0,1996
,,1996
15.902,101.618,1996
40.83,-98.58,1996
,,1996
42.732,-97.962,1996
53.0,-8.0,1996
,,1996
56.502,-1.382,1996
40.83,-98.58,1996
,,1996
52.902,10.618,1996
35.0,136.0,1996
,,1996
56.502,-1.382,1996
40.83,-98.58,1996
,,1996
15.902,101.618,1996
52.32,5.55,1996
,,1996
15.902,101.618,1996
40.83,-98.58,1996
,,1996
56.502,-1.382,1996
40.83,-98.58,1996
,,1996
52.902,10.618,1996
35.84,103.45,1996
,,1996
42.732,-97.962,1996
54.6,-2.0,1996
,,1996
42.732,-97.962,1996
35.0,136.0,1996
,,1996
42.732,-97.962,1996
51.0,10.0,1996
,,1996
56.502,-1.382,1996
40.83,-98.58,1996
,,1996
56.502,-1.382,1996
40.83,-98.58,1996
,,1996
56.502,-1.382,1996
35.0,136.0,1996
,,1996
48.902,2.618,1996
35.84,103.45,1996
,,1996
15.902,101.618,1996
40.83,-98.58,1996
,,1996
48.702,8.848,1996
40.83,-98.58,1996
,,1996
25.622,44.738,1996
35.84,103.45,1996
,,1996
15.902,101.618,1996
56.0,10.0,1996
,,1996
42.732,-97.962,1996
23.72,44.12,1996
,,1996
56.502,-1.382,1996
35.84,103.45,1996
,,1996
54.222,6.168,1996
35.0,136.0,1996
,,1996
25.622,44.738,1996
51.0,10.0,1996
,,1996
56.502,-1.382,1996
14.0,101.0,1996
,,1996
15.902,101.618,1996
51.0,10.0,1996
,,1996
42.732,-97.962,1996
51.0,10.0,1996
,,1996
36.902,136.618,1996
40.83,-98.58,1996
,,1996
42.732,-97.962,1996
51.0,10.0,1996
,,1996
61.902,-105.382,1996
35.84,103.45,1996
,,1996
42.732,-97.962,1996
35.0,136.0,1996
,,1996
42.732,-97.962,1996
4.0,-73.25,1996
,,1996
15.902,101.618,1996
40.83,-98.58,1996
,,1996
56.502,-1.382,1996
40.83,-98.58,1996
,,1996
42.732,-97.962,1996
53.0,-8.0,1996
,,1996
42.732,-97.962,1996
53.0,-8.0,1996
,,1996
56.502,-1.382,1996
40.83,-98.58,1996
,,1996
15.902,101.618,1996
54.6,-2.0,1996
,,1996
42.732,-97.962,1996
51.0,10.0,1996
,,1996
42.732,-97.962,1996
23.72,44.12,1996
,,1996
36.902,136.618,1996
40.83,-98.58,1996
,,1996
42.732,-97.962,1996
51.0,10.0,1996
,,1996
42.732,-97.962,1996
51.0,10.0,1996
,,1996
56.502,-1.382,1996
40.83,-98.58,1996
,,1996
56.502,-1.382,1996
40.83,-98.58,1996
,,1996
42.732,-97.962,1996
14.0,101.0,1996
,,1996
42.732,-97.962,1996
14.0,101.0,1996
,,1996
56.502,-1.382,1996
40.83,-98.58,1996
,,1996
5.902,-72.632,1996
40.83,-98.58,1996
,,1996
25.622,44.738,1996
40.83,-98.58,1996
,,1996
42.732,-97.962,1996
54.6,-2.0,1996
,,1996
48.902,2.618,1996
40.83,-98.58,1996
,,1996
15.902,101.618,1996
23.72,44.12,1996
,,1996
36.902,136.618,1996
40.83,-98.58,1996
,,1996
36.902,136.618,1996
40.83,-98.58,1996
,,1996
52.902,10.618,1996
40.83,-98.58,1996
,,1996
15.902,101.618,1996
40.83,-98.58,1996
,,1996
42.102,-2.882,1996
35.84,103.45,1996
,,1996
15.902,101.618,1996
40.83,-98.58,1996
,,1996
25.622,44.738,1996
40.83,-98.58,1996
