year,region,country,modularity,in-conductance,out-conductance
2014,Europe,Bulgaria,0.0015766064280368615,0.5703222345634513,0.3999866970982065
2014,Middle East,Cyprus,0.0003510138127231179,0.7309801866679811,0.5721047968737719
2014,Europe,Czech Republic,0.0055693920782918915,0.6457708225378224,0.5038445768669272
2014,Europe,Germany,0.06806845788044,0.475824608915991,0.3096508873578637
2014,Europe,Denmark,0.005322684165015583,0.6573869036967097,0.4927968859102027
2014,Europe,Estonia,0.0005220983817425539,0.8707178801536162,0.7825843449718154
2014,Europe,Spain,0.023275739114908007,0.44911372968208074,0.29935847555089745
2014,Europe,Finland,0.00506049046496736,0.4904853487125434,0.32348559094743046
2014,Europe,France,0.0454452777996482,0.42707466618332923,0.27923064997747876
2014,Europe,Greece,0.0035015832744972808,0.5432408561591765,0.3834599153676383
2014,Europe,Croatia,0.0011838209617428194,0.4956127029962382,0.331042086524421
2014,Europe,Hungary,0.0023466297239873955,0.9319024279787133,0.8838738015958164
2014,Europe,Ireland,0.004110754924624008,1.0134476122669844,1.0284504837907698
2014,Europe,Italy,0.043060974151868936,0.35473460137207924,0.22728317906987874
2014,Europe,Lithuania,0.0010543679819329426,0.6081436072606383,0.41402904388593387
2014,Europe,Luxembourg,0.002790080070412862,0.6689309447917449,0.46845690949760616
2014,Europe,Latvia,0.0008039928983593675,0.5596099716055721,0.4136657832881328
2014,Europe,Malta,0.0003633858670406326,0.7496010556419562,0.5957335565146719
2014,Europe,Netherlands,0.015500794052859375,0.6990969827351902,0.5279054781163327
2014,Europe,Poland,0.010737592564749158,0.4842102150904891,0.3194442469242218
2014,Europe,Portugal,0.004305950533902905,0.5146411420920695,0.3652469899185895
2014,Europe,Romania,0.004614056782977582,0.45450454565328025,0.3129183945984382
2014,Europe,Sweden,0.010340460704376452,0.5338666169380601,0.35903809531558617
2014,Europe,Slovenia,0.0010433418808619803,0.7019880196157583,0.5445071955807711
2014,Europe,Slovakia,0.0024480176563150815,0.6793086115262424,0.521358005709266
2014,Europe,United Kingdom,0.05156367984567006,0.3546940744181505,0.1940086799317651
2014,America,United States,0.25811461380555034,0.21165842657373943,0.12020950533090571
2014,Asia and Pacific,Japan,0.09408261148703606,0.27209086776449115,0.18053582754786246
2014,Asia and Pacific,China,0.30936316805048314,0.18438118553436733,0.11313177300268094
2014,America,Canada,0.030684556621978287,0.40138739237337,0.21128739518154335
2014,Asia and Pacific,South Korea,0.03737012348048914,0.46951703924007926,0.31111814590961334
2014,America,Brazil,0.04375230589009835,0.20410952247559694,0.1198944811681224
2014,Asia and Pacific,India,0.04140379781657033,0.3501570868021837,0.23110070735387317
2014,America,Mexico,0.01783824070126975,0.4913583660286187,0.32202160801600455
2014,Europe,Russia,0.03019609090358752,0.41682857068667634,0.1974074098487116
2014,Asia and Pacific,Australia,0.028974431168099238,0.3082307175228271,0.18158723322583722
2014,Europe,Switzerland,0.012188624795522993,0.6217783720898042,0.4030234212019704
2014,Middle East,Turkey,0.018389533336293284,0.3368781612554268,0.21195654970162417
2014,Asia and Pacific,Taiwan,0.009557890330146201,0.7276958605494047,0.5303572387076871
2014,Europe,Norway,0.0074408514787007995,0.5064369595340725,0.25738008053051775
2014,Asia and Pacific,Indonesia,0.017884568008912995,0.35696637746154103,0.23713848157383863
2014,Africa,South Africa,0.0084972999805079,0.30793420947248096,0.18004457319544215
2014,Asia and Pacific,RoW Asia and Pacific,0.03534521914171902,0.9886072808939053,0.9769817861466941
2014,America,RoW America,0.03225150931911197,0.5600251373286206,0.41288918991901136
2014,Europe,RoW Europe,0.007335814006658063,0.6332498696878616,0.5034285109346303
2014,Africa,RoW Africa,0.02346002603083825,0.5718652319130468,0.40033100733803084
2014,Middle East,RoW Middle East,0.02894476667668541,0.8321587282887388,0.666033526919164
2015,Europe,Austria,0.006829572968220152,0.5925185019279541,0.4248733232211135
2015,Europe,Belgium,0.00922615327234394,0.8108187734166522,0.7062308888129546
2015,Europe,Bulgaria,0.0013255572622122651,0.6034918593809303,0.4233314221163689
2015,Middle East,Cyprus,0.0003926550717910953,0.6957203887033636,0.5320070611610465
2015,Europe,Czech Republic,0.005196118237281772,0.6521552986104537,0.5169474645288984
2015,Europe,Germany,0.06272897752857835,0.44551188456978097,0.2761674558285086
2015,Europe,Denmark,0.004452164390828668,0.6857017490607153,0.5249608964855935
2015,Europe,Estonia,0.0005041884375562007,0.7881490430723114,0.6570388682129997
2015,Europe,Spain,0.020571278685687568,0.45646105879549187,0.316059934229352
2015,Europe,Finland,0.004744458946311108,0.47034303409608214,0.3094137958600521
2015,Europe,France,0.04067261966741258,0.4089952145731218,0.2588729894449714
2015,Europe,Greece,0.0032751764526066166,0.5145836415625903,0.3615801228654994
2015,Europe,Croatia,0.0009419035587423809,0.5517363476081353,0.37755368802465955
2015,Europe,Hungary,0.0019358391609175939,0.9607139275088742,0.9295337308831075
2015,Europe,Ireland,0.004281849309989859,1.0179331723149259,1.0418248680827906
2015,Europe,Italy,0.03825562421921583,0.34651940949208254,0.22537104092579702
2015,Europe,Lithuania,0.0008161799149495259,0.6540662114969643,0.45914165101752924
2015,Europe,Luxembourg,0.0026460873627445316,0.7362451947363127,0.5713299170205659
2015,Europe,Latvia,0.0006590935718132076,0.6168665133160266,0.46606511397097466
2015,Europe,Malta,0.00034860995787644054,0.7831101661931268,0.6376150714493468
2015,Europe,Netherlands,0.01293370618541762,0.7884228126125904,0.6552234458565793
2015,Europe,Poland,0.01030560257918771,0.479327818178121,0.3157227945243319
2015,Europe,Portugal,0.0037674047447025655,0.5110939332177948,0.3543756143221056
2015,Europe,Romania,0.003885081606746616,0.4822724012216174,0.33552263696445334
2015,Europe,Sweden,0.009078863164410662,0.5501701705111242,0.3763633728401413
2015,Europe,Slovenia,0.0009161433395698735,0.7169580561529131,0.5601375537313913
2015,Europe,Slovakia,0.0020438322584887926,0.7933609444901981,0.684283080724596
2015,Europe,United Kingdom,0.05026709823423822,0.32989207178790053,0.18083768282983997
2015,America,United States,0.27652895504263175,0.16696172579089735,0.07903717812843505
2015,Asia and Pacific,Japan,0.08768850402659958,0.2312295966104855,0.13617692096009226
2015,Asia and Pacific,China,0.3473431895994314,0.15139590818298027,0.08850221336768768
2015,America,Canada,0.026555713777458894,0.42774252898447884,0.2547548522897436
2015,Asia and Pacific,South Korea,0.03839411770263194,0.4142862091108438,0.26309442109930753
2015,America,Brazil,0.03278146143287578,0.23194092542948413,0.13605067216670855
2015,Asia and Pacific,India,0.04543294448811993,0.2933035812381357,0.18696430358204877
2015,America,Mexico,0.016093046336956726,0.5241924542485982,0.3760882971299817
2015,Europe,Russia,0.02836735450498796,0.3554248925440834,0.16808931941815441
2015,Asia and Pacific,Australia,0.03066027498831568,0.2556473565715463,0.14951987937055794
2015,Europe,Switzerland,0.013035851709230339,0.5808460086680783,0.3686677956819483
2015,Middle East,Turkey,0.017064878994889045,0.3237708228105188,0.19851185847444847
2015,Asia and Pacific,Taiwan,0.009998282021700439,0.6668804941501804,0.4584560485596618
2015,Europe,Norway,0.006115210723929827,0.5089233136360618,0.2720977510444566
2015,Asia and Pacific,Indonesia,0.017498417109588237,0.32900965017263917,0.21358802054295775
2015,Africa,South Africa,0.008147529213293168,0.2871725496474229,0.16851383194579475
2015,Asia and Pacific,RoW Asia and Pacific,0.037523183470808574,0.9644336317448311,0.9336562779521921
2015,America,RoW America,0.034957522031702874,0.5574395287811768,0.423530415468275
2015,Europe,RoW Europe,0.005246988404490693,0.6733303556937965,0.5345097514837742
2015,Africa,RoW Africa,0.02285470327277698,0.5225989021456571,0.3890835035842635
2015,Middle East,RoW Middle East,0.024780835373821506,0.8161996672505193,0.6590437080813948
2016,Europe,Austria,0.006783718483267863,0.5624837094246573,0.38119807978981074
2016,Europe,Belgium,0.008864272274996561,0.8281042808724668,0.724524447217053
2016,Europe,Bulgaria,0.0013155259424709048,0.5994830373682035,0.4097438343395572
2016,Middle East,Cyprus,0.00040600486350759427,0.6987035472306198,0.536818765002939
2016,Europe,Czech Republic,0.005147119959950112,0.6354104295993024,0.4933231134196574
2016,Europe,Germany,0.06193203732617805,0.446893399586344,0.2715693267132256
2016,Europe,Denmark,0.005208869116406089,0.6274200099785416,0.46530154820338226
2016,Europe,Estonia,0.0005054350659956732,0.8222792816084235,0.7118470645817724
2016,Europe,Spain,0.020196688326899654,0.444350233225549,0.298203317620603
2016,Europe,Finland,0.005162812745278317,0.4539134527105427,0.303043704736438
2016,Europe,France,0.03962873066236915,0.4085453304754559,0.2567859237726507
2016,Europe,Greece,0.003121755586799657,0.5070147108620207,0.354979040340703
2016,Europe,Croatia,0.0009173837488694722,0.5639189278293392,0.38365115394567506
2016,Europe,Hungary,0.002017044833331219,0.9697032146176132,0.9469438092571759
2016,Europe,Ireland,0.0038452031944756207,1.2048021487074998,1.5105139006751869
2016,Europe,Italy,0.037260438329317525,0.35962651703201454,0.23470970421253898
2016,Europe,Lithuania,0.0008056655384133246,0.6837155690008132,0.5090508288586941
2016,Europe,Luxembourg,0.002136227039592706,0.8491599462731414,0.7302611578736329
2016,Europe,Latvia,0.0006695251245100898,0.6019524989338001,0.44680867532423163
2016,Europe,Malta,0.00036587928070801775,0.8408346238790438,0.717721311332365
2016,Europe,Netherlands,0.012969105585087732,0.7511653929307842,0.5976295749020376
2016,Europe,Poland,0.009958442642681146,0.4710176007976021,0.29799954925975863
2016,Europe,Portugal,0.0037486880988140984,0.501984062746538,0.342644691534671
2016,Europe,Romania,0.004141011523002939,0.4723331517546188,0.32520465876639015
2016,Europe,Sweden,0.008822971065144895,0.5369703618521583,0.3549243878983766
2016,Europe,Slovenia,0.0008714873210213347,0.7491088829490309,0.6017340301245958
2016,Europe,Slovakia,0.0021951421845578393,0.7876080954199631,0.6837838414993894
2016,Europe,United Kingdom,0.045408663180418515,0.3340542884004803,0.17355246569966043
2016,America,United States,0.2735285042041491,0.1692121854659472,0.08461143830042751
2016,Asia and Pacific,Japan,0.09694791889094811,0.21978431078936678,0.13290891188936024
2016,Asia and Pacific,China,0.3604958355341674,0.13240072442812695,0.07616705756483452
2016,America,Canada,0.025224083775428244,0.4367398025479247,0.2674157135230151
2016,Asia and Pacific,South Korea,0.03990308093067618,0.3769061786351057,0.23445863507753875
2016,America,Brazil,0.03590985619422386,0.1920890849022135,0.10619525452893963
2016,Asia and Pacific,India,0.048875444269992865,0.27629018102807223,0.17453489598044877
2016,America,Mexico,0.013729826342295385,0.6089776169965243,0.46972857647171806
2016,Europe,Russia,0.026136244988594737,0.33417323518785824,0.16009615660585177
2016,Asia and Pacific,Australia,0.03265857625558864,0.2511188964329017,0.1395902123770585
2016,Europe,Switzerland,0.01743148816552718,0.5044682064826824,0.30946540854097454
2016,Middle East,Turkey,0.01755876177954686,0.2960150143227252,0.18239144318534725
2016,Asia and Pacific,Taiwan,0.009862819801094724,0.6431316575992245,0.430994524149763
2016,Europe,Norway,0.005553649067681497,0.4974038846006277,0.264408795024037
2016,Asia and Pacific,Indonesia,0.018815719924598018,0.2843042229398172,0.1768720921777842
2016,Africa,South Africa,0.007158346881285076,0.30343355434718144,0.17354894270152535
2016,Asia and Pacific,RoW Asia and Pacific,0.031275388700189186,1.0387260219066279,1.0776696087734081
2016,America,RoW America,0.029992597908688832,0.5228206707622102,0.3637423144372222
2016,Europe,RoW Europe,0.006240490437473101,0.6286851899742754,0.5001804108231965
2016,Africa,RoW Africa,0.01949041574252783,0.5542516508234322,0.4283545431424413
2016,Middle East,RoW Middle East,0.022633372596593815,0.843711557695846,0.7091427816790031
2017,Europe,Austria,0.007412287501174427,0.5648326170632264,0.394391039842499
2017,Europe,Belgium,0.00913850092356451,0.8261684491752725,0.7175008740026405
2017,Europe,Bulgaria,0.0013258642252406915,0.6466263897505601,0.4640381270393535
2017,Middle East,Cyprus,0.00040589336142184276,0.7004315685579446,0.5360602866453882
2017,Europe,Czech Republic,0.005953291700020123,0.5602477489406634,0.4079891554174329
2017,Europe,Germany,0.06367264003188272,0.4562356474868977,0.2825768756414228
2017,Europe,Denmark,0.004479486985412267,0.6834176507647769,0.5177371061610201
2017,Europe,Estonia,0.000501006570889361,0.7892110933721087,0.6514348879785588
2017,Europe,Spain,0.02093229910125009,0.4550187280349502,0.3022679834266034
2017,Europe,Finland,0.004549736071585335,0.489015800501641,0.3154304671273673
2017,Europe,France,0.03966687472519731,0.43579667930159965,0.2828778859960571
2017,Europe,Greece,0.003019035586656529,0.561361620052092,0.40186561212419425
2017,Europe,Croatia,0.0009478285079583433,0.5974990978875753,0.4174815682737217
2017,Europe,Hungary,0.0022302500716642245,0.8726832087014513,0.7827511565737199
2017,Europe,Ireland,0.004101785822105561,1.077442834522081,1.1923702934128435
2017,Europe,Italy,0.036500618584106095,0.3749071995950389,0.24323856771658572
2017,Europe,Lithuania,0.0009442396858555624,0.6294682051048298,0.4178697290675692
2017,Europe,Luxembourg,0.0025293351321569605,0.7823652499956524,0.6241590441949085
2017,Europe,Latvia,0.0004990786178051983,0.6577700943381866,0.47745538610615584
2017,Europe,Malta,0.00045782180776848976,0.693697031288771,0.5002140892811784
2017,Europe,Netherlands,0.012586683450239413,0.8026935255225461,0.6717107128352132
2017,Europe,Poland,0.010328531291748157,0.5192007190720308,0.35787600652653206
2017,Europe,Portugal,0.0039717737438839575,0.5128328914548035,0.3588452293964146
2017,Europe,Romania,0.0038717602565561575,0.49601056132928056,0.3442695549411739
2017,Europe,Sweden,0.010085279737378772,0.48653282032954476,0.3185345869792148
2017,Europe,Slovenia,0.0009535862081846867,0.7294923632058654,0.5697976722479672
2017,Europe,Slovakia,0.002093410750770101,0.7980662206421835,0.6937431955623286
2017,Europe,United Kingdom,0.04147159347846806,0.37213265654567435,0.19653963878247907
2017,America,United States,0.26872977814173515,0.18351795055229325,0.09404966865435635
2017,Asia and Pacific,Japan,0.08830377779686338,0.2387343317212388,0.13883452599108284
2017,Asia and Pacific,China,0.35640197018965036,0.14625859609776612,0.08696409784477553
2017,America,Canada,0.024901239198505096,0.45920700034477857,0.29320005615954037
2017,Asia and Pacific,South Korea,0.03698495819930067,0.44040456278263285,0.2898325891175135
2017,America,Brazil,0.03658809722984935,0.2008876071115286,0.11166637021216198
2017,Asia and Pacific,India,0.049973407611204126,0.30201116576494247,0.20308927908548915
2017,America,Mexico,0.012914375159870213,0.6417810640782161,0.4978371074408905
2017,Europe,Russia,0.030897386424293974,0.33154364725737145,0.1565865000537601
2017,Asia and Pacific,Australia,0.0321267997930502,0.2722158177283987,0.14700180602562174
2017,Europe,Switzerland,0.017121377377307498,0.508553202621644,0.318323982661778
2017,Middle East,Turkey,0.01616106399747485,0.34034893856441595,0.2181003900332447
2017,Asia and Pacific,Taiwan,0.00970093142320409,0.6579097249072698,0.5029083946066604
2017,Europe,Norway,0.005376215261507056,0.526632771074087,0.28536901569630274
2017,Asia and Pacific,Indonesia,0.018527504172062004,0.3016097268744217,0.18669294741473186
2017,Africa,South Africa,0.007312189249984932,0.3590506263186438,0.2244643526307563
2017,Asia and Pacific,RoW Asia and Pacific,0.03248341198912621,1.0381984823590373,1.0778164255645588
2017,America,RoW America,0.03052345895004817,0.5213109395885206,0.36535855346168017
2017,Europe,RoW Europe,0.005859224784447437,0.6919354248293622,0.5674855259939392
2017,Africa,RoW Africa,0.018800189745110406,0.5536061032865772,0.3945808596706693
2017,Middle East,RoW Middle East,0.02373708353162301,0.8248767210636376,0.6706478463278693
2018,Europe,Austria,0.006536759654186614,0.6252708313021472,0.4346157843920428
2018,Europe,Belgium,0.009216799833237775,0.8155561642608052,0.7035850930809332
2018,Europe,Bulgaria,0.0012929133579877533,0.6669140439851391,0.48914908533550866
2018,Middle East,Cyprus,0.0003954458312070462,0.7040256064743998,0.5207962393073307
2018,Europe,Czech Republic,0.004967122741073041,0.6628054016604908,0.5231913956904911
2018,Europe,Germany,0.0618128623173347,0.4695392631322242,0.2987302519823901
2018,Europe,Denmark,0.004502212469197444,0.7054235620588407,0.5538689979946824
2018,Europe,Estonia,0.0005735851655887601,0.7672599569935341,0.6221570242178328
2018,Europe,Spain,0.020762284045070436,0.4516079928203955,0.29679291657837675
2018,Europe,Finland,0.005303506787625499,0.49102433521389977,0.341541949346009
2018,Europe,France,0.04008574870237727,0.43293706853541736,0.2798602814629646
2018,Europe,Greece,0.0030497304243087588,0.5888646937972617,0.4374789271296769
2018,Europe,Croatia,0.0010049274051722287,0.5668967695810305,0.3835667519448471
2018,Europe,Hungary,0.002324159268530113,0.8696176687633185,0.7806624434420594
2018,Europe,Ireland,0.004026193994050128,1.1982397971258945,1.5038488437989668
2018,Europe,Italy,0.035433403379522985,0.3795044732410672,0.24877647505235703
2018,Europe,Lithuania,0.0009564932725320571,0.6734884758296312,0.47810244508431493
2018,Europe,Luxembourg,0.002472071180669307,0.8177303314059613,0.6815108260123581
2018,Europe,Latvia,0.0007129139192251076,0.5892429472254972,0.4310007257194619
2018,Europe,Malta,0.0005556303921437167,0.6881296835133832,0.4989107998880276
2018,Europe,Netherlands,0.012845883352279399,0.8040414551212501,0.6752821635324601
2018,Europe,Poland,0.011169902220660114,0.49162436899704104,0.32873993703324883
2018,Europe,Portugal,0.003724657011456265,0.5406377957671508,0.3892790917953945
2018,Europe,Romania,0.0038637924138969003,0.5409775182800535,0.39765470326895447
2018,Europe,Sweden,0.008255336176330402,0.5593657473045702,0.3751638013117999
2018,Europe,Slovenia,0.0009892488656035316,0.7141886704307174,0.5496873031751955
2018,Europe,Slovakia,0.0020803674377052285,0.8236536275414531,0.7336123262276169
2018,Europe,United Kingdom,0.041202029993194444,0.37837105732053145,0.2112404994827338
2018,America,United States,0.27408879594437785,0.15720362062350116,0.06638677493251391
2018,Asia and Pacific,Japan,0.08322571687445982,0.24901973742191982,0.14958322940437752
2018,Asia and Pacific,China,0.36439628058900797,0.144213869062789,0.08926301989786022
2018,America,Canada,0.02403257008050695,0.4547471433073705,0.30174437588313885
2018,Asia and Pacific,South Korea,0.03688817993266118,0.45015146203785816,0.30471391260531566
2018,America,Brazil,0.030467514730278162,0.24101739893622814,0.13598009832535277
2018,Asia and Pacific,India,0.04810826969723736,0.32718085979616046,0.22876326680453554
2018,America,Mexico,0.011929644226783939,0.6688292325037584,0.5381890249709742
2018,Europe,Russia,0.0381697053213777,0.3069902902297684,0.1374787165667862
2018,Asia and Pacific,Australia,0.0314846599033045,0.2830008769997899,0.15055189968479174
2018,Europe,Switzerland,0.012096277055537723,0.5757651945484494,0.3606659330066886
2018,Middle East,Turkey,0.014538158632221139,0.36457035778052294,0.22372411806977732
2018,Asia and Pacific,Taiwan,0.009618332060146558,0.6581270404005607,0.5104547077017317
2018,Europe,Norway,0.005586537064495276,0.5386827813346275,0.31475340584804085
2018,Asia and Pacific,Indonesia,0.017950839906631655,0.3336497325402247,0.2245981594310876
2018,Africa,South Africa,0.008036749353135277,0.33442119259833725,0.21035882329748848
2018,Asia and Pacific,RoW Asia and Pacific,0.029765638057312076,1.0843200192631937,1.1788201192540677
2018,America,RoW America,0.027175406430759635,0.5639054125147889,0.4041995574503474
2018,Europe,RoW Europe,0.005909364736668117,0.7070201446588761,0.5853330495964334
2018,Africa,RoW Africa,0.021789418604188024,0.5079064580421083,0.34390425682619374
2018,Middle East,RoW Middle East,0.022774551070857428,0.87141462550251,0.7397510806903369
2019,Europe,Austria,0.006358736675184568,0.6321606056249965,0.4408086326248096
2019,Europe,Belgium,0.009123927282182944,0.8179818243088521,0.710977246047814
2019,Europe,Bulgaria,0.0014034817728083963,0.62469504914969,0.44060019471761763
2019,Middle East,Cyprus,0.0004858471521762363,0.6768760706464004,0.5045890180845763
2019,Europe,Czech Republic,0.005454004736803894,0.6321631865054308,0.498003002633776
2019,Europe,Germany,0.05978657158996577,0.46363726253279913,0.29505072434621893
2019,Europe,Denmark,0.003887182835455316,0.7331247775210219,0.5746408968225328
2019,Europe,Estonia,0.0005871690072927091,0.7322006522736983,0.5669528491805141
2019,Europe,Spain,0.02094953900368639,0.46008898237633017,0.3168320853629265
2019,Europe,Finland,0.004897343043411739,0.5151655732369125,0.35865953660634564
2019,Europe,France,0.03905805161586379,0.43481946005126226,0.2845599837372551
2019,Europe,Greece,0.002716497757965309,0.6065345341176545,0.4478246531387441
2019,Europe,Croatia,0.0010551256868976205,0.5477086607937858,0.3608289327968811
2019,Europe,Hungary,0.002325346922754266,0.9521831826470265,0.9200394769008566
2019,Europe,Ireland,0.0034081264819000126,1.3321712015872897,1.9873648708225673
2019,Europe,Italy,0.03368081921791196,0.3813980369312383,0.24589602259828186
2019,Europe,Lithuania,0.0008720038340900688,0.7436270578251254,0.5621676268281142
2019,Europe,Luxembourg,0.0024430786155471944,0.8464566735761223,0.7279215079099424
2019,Europe,Latvia,0.0007024684749383256,0.5769159416764155,0.41595124030753655
2019,Europe,Malta,0.0005998016066497832,0.7106743096385967,0.5405680437240526
2019,Europe,Netherlands,0.013138872311436723,0.7634198669897408,0.6172896647474128
2019,Europe,Poland,0.01057752904167034,0.5186613996467868,0.3527403198285081
2019,Europe,Portugal,0.003854949175031524,0.5016258722057199,0.3415794830777634
2019,Europe,Romania,0.0043122223990258515,0.4882704249616968,0.3408850669407042
2019,Europe,Sweden,0.007892197572697292,0.5734299232084895,0.3998596000609313
2019,Europe,Slovenia,0.0009078563582692453,0.7857266452713296,0.6554853281744761
2019,Europe,Slovakia,0.002145340981398021,0.7992132161722638,0.7088020011806282
2019,Europe,United Kingdom,0.04156452748921022,0.35595586327066703,0.19233185672514386
2019,America,United States,0.2707070049847512,0.14967500691625346,0.05880666095413212
2019,Asia and Pacific,Japan,0.08352495324262474,0.24007619800695762,0.14584389090910835
2019,Asia and Pacific,China,0.3764763013412747,0.13031612755657485,0.07926804648578967
2019,America,Canada,0.0228701393943423,0.45711152350011514,0.3017118576721377
2019,Asia and Pacific,South Korea,0.03582916924385058,0.427242887015157,0.28936965316545243
2019,America,Brazil,0.029685086413306062,0.23989242949897294,0.1405356881020305
2019,Asia and Pacific,India,0.0518075803703343,0.2742073075587883,0.18373193992026088
2019,America,Mexico,0.012586909030326953,0.6579042054643758,0.53509755027516
2019,Europe,Russia,0.03700805644101399,0.30466753028053084,0.14370554464904414
2019,Asia and Pacific,Australia,0.02932802235327059,0.26727210315945293,0.1352146864439421
2019,Europe,Switzerland,0.012252473948171503,0.5632755602984388,0.354638184798455
2019,Middle East,Turkey,0.014083519828630361,0.36869602670274204,0.22323725826565258
2019,Asia and Pacific,Taiwan,0.009870571765397202,0.6405118056354154,0.4901797956088586
2019,Europe,Norway,0.005823933766352005,0.49444138789885705,0.28280920066227694
2019,Asia and Pacific,Indonesia,0.01879935984788256,0.2958242040779735,0.19548740331894768
2019,Africa,South Africa,0.007230906343544513,0.3475937016971198,0.22005242135710526
2019,Asia and Pacific,RoW Asia and Pacific,0.033265241782233904,0.9885844106904836,0.9774017675641427
2019,America,RoW America,0.026221059325604444,0.5330407982375904,0.3857629327684332
2019,Europe,RoW Europe,0.0071543914664801336,0.606581010092428,0.4685791866004953
2019,Africa,RoW Africa,0.02084282801656719,0.5323060720788501,0.37781752406163815
2019,Middle East,RoW Middle East,0.025204546522748287,0.8136457543771849,0.6559934848541755
2020,Europe,Austria,0.0064641928344609,0.6204327770501055,0.43919745331164395
2020,Europe,Belgium,0.009058296788288702,0.8064191354090925,0.6999090392523064
2020,Europe,Bulgaria,0.0015852053842147877,0.5208670629522842,0.3369193159488639
2020,Middle East,Cyprus,0.000431014612396779,0.7446146327638337,0.5913970679660432
2020,Europe,Czech Republic,0.005081248988307564,0.6282118750379643,0.49190660638106093
2020,Europe,Germany,0.05820172055298649,0.4511968777132353,0.2846286569502788
2020,Europe,Denmark,0.004503714587331816,0.6965646720508604,0.5431160179920725
2020,Europe,Estonia,0.0006937234712422597,0.674408192057764,0.5171693796173447
2020,Europe,Spain,0.019847752232408342,0.39994058846139613,0.26731197856698435
2020,Europe,Finland,0.005222210171296288,0.4465656106967013,0.29759000737564006
2020,Europe,France,0.03887600623592967,0.3528306492160977,0.2062091391447861
2020,Europe,Greece,0.002505547408615168,0.5567229884778436,0.41110537720304147
2020,Europe,Croatia,0.0009568683021443266,0.5538660901238319,0.39963144007505713
2020,Europe,Hungary,0.0022719872899601735,0.9050800970333941,0.844680339074656
2020,Europe,Ireland,0.003188359679736366,1.356530134411565,2.196284222640787
2020,Europe,Italy,0.03204799883855307,0.34957167135013906,0.22348736206072362
2020,Europe,Lithuania,0.0008123463473295714,0.7410705425257349,0.5450776470366175
2020,Europe,Luxembourg,0.0027082322651601843,0.842648140241416,0.7232787998516353
2020,Europe,Latvia,0.00075758667185747,0.5471073904260996,0.381668006023912
2020,Europe,Malta,0.0005214461638167381,0.7888282641793554,0.6298541925628799
2020,Europe,Netherlands,0.013592605161598801,0.7215399630540007,0.5601816055935774
2020,Europe,Poland,0.010895461222442938,0.5117263312884919,0.34551704776838577
2020,Europe,Portugal,0.003936447479979141,0.4435428990522348,0.3022989368234264
2020,Europe,Romania,0.004722613058497298,0.42850364801499313,0.2917096271070223
2020,Europe,Sweden,0.00919048363138575,0.5078912382121257,0.34170011669971
2020,Europe,Slovenia,0.0008626345829830426,0.7018815844410172,0.5239634616069914
2020,Europe,Slovakia,0.002247221314216709,0.7315418961648715,0.6172246320888255
2020,Europe,United Kingdom,0.041894493663029095,0.31351165523763247,0.16283076096609178
2020,America,United States,0.2834831136652016,0.12616052714554907,0.05119794041931553
2020,Asia and Pacific,Japan,0.08542448122288523,0.22069732635582825,0.13582340910335877
2020,Asia and Pacific,China,0.38283607295823396,0.12369183586683638,0.07586384073765842
2020,America,Canada,0.02384844066738258,0.3919899823462289,0.2533630333740064
2020,Asia and Pacific,South Korea,0.03782876767772099,0.3665039080155288,0.23608268188758472
2020,America,Brazil,0.02188754143442785,0.2787624261239067,0.16508994464745655
2020,Asia and Pacific,India,0.046808076649815844,0.26496217455577675,0.1737047356192622
2020,America,Mexico,0.010289217994058405,0.6582132308998548,0.5227139652016949
2020,Europe,Russia,0.023730225279832144,0.34267690123845757,0.15653647342395735
2020,Asia and Pacific,Australia,0.024113936644371503,0.2953691273434791,0.14652398721659413
2020,Europe,Switzerland,0.012365845518878597,0.5508654155546653,0.34710427947833555
2020,Middle East,Turkey,0.012553842145576739,0.37792904507160147,0.2432079781511071
2020,Asia and Pacific,Taiwan,0.020489650854731912,0.328545312937503,0.18631140873820143
2020,Europe,Norway,0.0053915743414458175,0.4488477417411599,0.24570220489145508
2020,Asia and Pacific,Indonesia,0.019018004630674788,0.2422763653321775,0.1450782015540921
2020,Africa,South Africa,0.006449689475462853,0.32266147272453166,0.18950975233173295
2020,Asia and Pacific,RoW Asia and Pacific,0.054948605809395965,0.6615178298613432,0.48026072537293646
2020,America,RoW America,0.025861584426678276,0.4541689850557072,0.32064947575228125
2020,Europe,RoW Europe,0.006193692593476088,0.6200117942676191,0.48542120398032423
2020,Africa,RoW Africa,0.024638782944734018,0.39319027578316407,0.2782477056037013
2020,Middle East,RoW Middle East,0.027791844299306926,0.6680618378925872,0.47510067040312826
2021,Europe,Austria,0.007087935754533443,0.46426135269163477,0.29131478448141696
2021,Europe,Belgium,0.008329925896253974,0.6698361692966948,0.5006740484624448
2021,Europe,Bulgaria,0.0010453900869003652,0.7005895318164523,0.5601286876306066
2021,Middle East,Cyprus,0.0002587881268937926,0.24870128231380134,0.1646894218461157
2021,Europe,Czech Republic,0.00641087615793359,0.4744863158824195,0.32106189853539524
2021,Europe,Germany,0.055278623732192736,0.45849049627768823,0.2924993350503783
2021,Europe,Denmark,0.004183803882583217,0.563237687453569,0.3768849840977204
2021,Europe,Estonia,0.0004578042322216996,0.7007536243555486,0.5242013602236817
2021,Europe,Spain,0.02096626042648799,0.3777908213715012,0.236303756492436
